# x y z roll pitch yaw d_left d_right
12.608606 2.405910 0.000000 0.000000 0.000000 1.533645 1.234767 2.329785
12.620191 3.183144 0.000000 0.000000 0.000000 1.578296 1.171007 2.294091
12.596888 3.968255 0.000000 0.000000 0.000000 1.622791 1.095749 2.255096
12.538100 4.760532 0.000000 0.000000 0.000000 1.667079 1.021746 2.212651
12.443227 5.559265 0.000000 0.000000 0.000000 1.711104 0.961837 2.166576
12.311670 6.363743 0.000000 0.000000 0.000000 1.754812 0.927708 2.115905
12.142829 7.173256 0.000000 0.000000 0.000000 1.798910 0.928089 2.058431
11.935703 7.983216 0.000000 0.000000 0.000000 1.849102 0.966145 1.992717
11.687116 8.768218 0.000000 0.000000 0.000000 1.915162 1.033237 1.905581
11.393170 9.495899 0.000000 0.000000 0.000000 2.007327 1.121454 1.792095
11.049964 10.133889 0.000000 0.000000 0.000000 2.140761 1.228837 1.700847
10.653599 10.649821 0.000000 0.000000 0.000000 2.340189 1.273016 1.651697
10.200174 11.011325 0.000000 0.000000 0.000000 2.635646 1.285925 1.669318
9.685791 11.186034 0.000000 0.000000 0.000000 3.012262 1.264009 1.777867
9.112160 11.152828 0.000000 0.000000 0.000000 -2.929181 1.125191 1.954226
8.500894 10.930493 0.000000 0.000000 0.000000 -2.685036 1.034003 2.204785
7.878015 10.546656 0.000000 0.000000 0.000000 -2.509606 0.939540 2.418244
7.269546 10.028946 0.000000 0.000000 0.000000 -2.371222 0.952564 2.560317
6.701510 9.404991 0.000000 0.000000 0.000000 -2.249383 1.026991 2.352179
6.199931 8.702419 0.000000 0.000000 0.000000 -2.129690 1.131274 2.032460
5.790830 7.948858 0.000000 0.000000 0.000000 -1.999601 1.249456 1.742807
5.500232 7.171936 0.000000 0.000000 0.000000 -1.848559 1.372637 1.536593
5.348014 6.395843 0.000000 0.000000 0.000000 -1.686168 1.474525 1.457057
5.321118 5.626338 0.000000 0.000000 0.000000 -1.539830 1.543791 1.487962
5.395494 4.863030 0.000000 0.000000 0.000000 -1.423291 1.577726 1.591882
5.547087 4.105523 0.000000 0.000000 0.000000 -1.338988 1.572969 1.707077
5.751840 3.353423 0.000000 0.000000 0.000000 -1.286175 1.526128 1.790776
5.985697 2.606334 0.000000 0.000000 0.000000 -1.263470 1.443866 1.839315
6.224601 1.863861 0.000000 0.000000 0.000000 -1.270330 1.342653 1.862812
6.444495 1.125609 0.000000 0.000000 0.000000 -1.307654 1.240101 1.881569
6.621325 0.391182 0.000000 0.000000 0.000000 -1.377701 1.154315 1.912316
6.731032 -0.339815 0.000000 0.000000 0.000000 -1.483125 1.103732 1.868296
6.749562 -1.067776 0.000000 0.000000 0.000000 -1.623817 1.107029 1.847040
6.653925 -1.792747 0.000000 0.000000 0.000000 -1.782300 1.129639 1.864414
6.440217 -2.508499 0.000000 0.000000 0.000000 -1.932012 1.192369 1.824597
6.120994 -3.203395 0.000000 0.000000 0.000000 -2.064799 1.291111 1.812361
5.709352 -3.865622 0.000000 0.000000 0.000000 -2.184991 1.269701 1.844459
5.218384 -4.483364 0.000000 0.000000 0.000000 -2.297439 1.188829 1.904990
4.661186 -5.044808 0.000000 0.000000 0.000000 -2.406890 1.097589 1.944659
