# x y z roll pitch yaw d_left d_right
-7.799423 -0.890084 0.464400 0.000000 0.127298 -1.142561 1.000000 1.000000
-7.711703 -1.064147 0.491068 0.000000 0.143101 -1.066446 1.000000 1.000000
-7.608452 -1.236068 0.521341 0.000000 0.154978 -0.994534 1.000000 1.000000
-7.489879 -1.405499 0.554669 0.000000 0.163059 -0.926903 1.000000 1.000000
-7.356222 -1.572100 0.590466 0.000000 0.167605 -0.863499 1.000000 1.000000
-7.207751 -1.735535 0.628130 0.000000 0.168965 -0.804167 1.000000 1.000000
-7.044764 -1.895475 0.667057 0.000000 0.167534 -0.748692 1.000000 1.000000
-6.867590 -2.051597 0.706658 0.000000 0.163728 -0.696815 1.000000 1.000000
-6.676586 -2.203588 0.746372 0.000000 0.157961 -0.648263 1.000000 1.000000
-6.472136 -2.351141 0.785680 0.000000 0.150633 -0.602756 1.000000 1.000000
-6.254652 -2.493959 0.824114 0.000000 0.142118 -0.560022 1.000000 1.000000
-6.024572 -2.631755 0.861265 0.000000 0.132762 -0.519800 1.000000 1.000000
-5.782359 -2.764251 0.896787 0.000000 0.122874 -0.481846 1.000000 1.000000
-5.528501 -2.891179 0.930400 0.000000 0.112726 -0.445933 1.000000 1.000000
-5.263510 -3.012286 0.961890 0.000000 0.102553 -0.411854 1.000000 1.000000
-4.987918 -3.127326 0.991110 0.000000 0.092552 -0.379417 1.000000 1.000000
-4.702282 -3.236068 1.017970 0.000000 0.082882 -0.348449 1.000000 1.000000
-4.407176 -3.338293 1.042438 0.000000 0.073668 -0.318790 1.000000 1.000000
-4.103194 -3.433795 1.064529 0.000000 0.065004 -0.290297 1.000000 1.000000
-3.790949 -3.522382 1.084303 0.000000 0.056953 -0.262837 1.000000 1.000000
-3.471070 -3.603875 1.101852 0.000000 0.049555 -0.236289 1.000000 1.000000
-3.144200 -3.678111 1.117295 0.000000 0.042826 -0.210543 1.000000 1.000000
-2.810999 -3.744939 1.130776 0.000000 0.036765 -0.185496 1.000000 1.000000
-2.472136 -3.804226 1.142446 0.000000 0.031355 -0.161053 1.000000 1.000000
-2.128295 -3.855851 1.152470 0.000000 0.026569 -0.137125 1.000000 1.000000
-1.780167 -3.899712 1.161010 0.000000 0.022371 -0.113630 1.000000 1.000000
-1.428455 -3.935718 1.168230 0.000000 0.018717 -0.090489 1.000000 1.000000
-1.073866 -3.963799 1.174286 0.000000 0.015563 -0.067626 1.000000 1.000000
-0.717114 -3.983897 1.179327 0.000000 0.012861 -0.044970 1.000000 1.000000
-0.358919 -3.995972 1.183491 0.000000 0.010563 -0.022451 1.000000 1.000000
-0.000000 -4.000000 1.186904 0.000000 0.008624 -0.000000 1.000000 1.000000
0.358919 -3.995972 1.189682 0.000000 0.006998 0.022451 1.000000 1.000000
0.717114 -3.983897 1.191924 0.000000 0.005645 0.044970 1.000000 1.000000
1.073866 -3.963799 1.193722 0.000000 0.004527 0.067626 1.000000 1.000000
1.428455 -3.935718 1.195152 0.000000 0.003609 0.090489 1.000000 1.000000
